name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HDFS-606,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,48,16.59728412,35,5,8,30,35,30,2,9,30,30,21.94702122,1.469884259,22.03782279,21.94702122,21.94702122,0.428571429,0.428571429,1,45.66886574,4,90.6625
HDFS-609,2,2,0.5,1,1,1,0.5,0.002441988,0,0.5,3,2,6,0.333333333,0,0,0,0,1,0.333333333,2,0.666666667,3,2,1.333333333,1,1,1,1,1,1,2,2,2,0,1,130,21.05759259,36,5,9,31,36,30,2,9,30,30,21.94702122,1.469884259,22.03782279,21.94702122,21.94702122,0.75,0.75,1,5.181512346,1,285.1451042
HDFS-611,4,4,0.25,1,1,1,0.75,0.003147931,0,0.25,5,4,20,0.2,0,0,0,0,3,0.6,4,0.8,5,4,3.2,3,1,2,1,3,1,4,3,4,3,1,69,16.59728412,37,6,10,32,37,30,1,9,30,30,21.94702122,2.570972222,22.03782279,21.94702122,21.94702122,0,0,0,0,1,60.98172454
HDFS-612,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,19,16.03046103,37,4,10,31,37,31,1,9,31,31,21.33561828,2.993530093,22.23246656,21.33561828,21.33561828,0.375,0.375,1,4.932449846,5,2.100104167
HDFS-613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,51,16.03046103,38,5,11,32,38,31,1,9,31,31,21.33561828,2.993530093,22.23246656,21.33561828,21.33561828,0.375,0.375,1,45.66886574,5,453.8439352
HDFS-614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,38,16.03046103,39,6,12,33,39,31,1,9,31,31,21.33561828,2.993530093,22.23246656,21.33561828,21.33561828,0.333333333,0.333333333,1,45.66886574,6,0.768842593
HDFS-615,2,2,0.5,1,1,1,0.5,0.002441988,0,0.5,3,2,6,0.333333333,0,0,0,0,1,0.333333333,2,0.666666667,3,2,1.333333333,1,1,1,1,0,0,2,2,0,0,1,157,21.05759259,40,7,13,34,40,31,1,9,31,31,21.33561828,2.993530093,22.23246656,21.33561828,21.33561828,0,0,0,0,0,276.6649306
HDFS-622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,27,18.69804191,37,5,11,29,37,35,5,13,35,35,22.8633793,28.36152778,26.06971599,22.8633793,22.8633793,0.5,0.5,1,28.53402546,5,0.821226852
HDFS-625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,18,18.08160002,37,4,11,29,37,36,6,13,36,36,22.25109729,23.77147762,15.03975605,22.25109729,22.25109729,0.444444444,0.444444444,1,4.224363426,5,40.01259259
HDFS-629,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,33,18.08160002,38,3,12,30,38,36,6,13,36,36,22.25109729,23.77147762,15.03975605,22.25109729,22.25109729,0.545454545,0.545454545,1,23.91522569,5,2.519166667
