name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
SPARK-3447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,319,27.88847683,184,21,66,152,168,792,36,149,641,723,24.09479273,17.72175733,16.33345824,18.6023636,21.47134507,0.849315068,0.849315068,1,10.77501568,11,2.208518519
SPARK-3448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,31,26.46119635,184,21,66,152,168,793,37,150,641,724,24.07223188,17.41046766,16.26592878,18.51473558,21.45025764,0.772727273,0.772727273,1,6.433530093,5,1.036782407
SPARK-3452,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,4,1,38,15.28973499,184,22,65,152,168,794,37,150,642,725,24.05248184,17.63709491,15.69971921,18.49896605,21.43224444,0.810344828,0.814814815,1.005516154,20.86676763,11,5.897916667
SPARK-3455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1387,13.34350785,185,22,66,153,169,794,36,150,642,725,24.05248184,16.28369406,15.69971921,18.49896605,21.43224444,0.625,0.625,1,3.152810185,3,3.770115741
SPARK-3456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,122,15.28973499,186,23,67,154,170,794,36,150,641,725,24.05248184,16.28369406,15.69971921,18.51375395,21.43224444,0.857142857,0.88,1.026666667,17.41684462,4,3.434074074
SPARK-3465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64,13.34350785,185,23,67,152,169,796,36,151,643,725,24.07616142,18.08405382,16.01522489,18.5602958,21.38913605,1,1,1,2.037113426,0,2.986203704
SPARK-3476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,81,27.85224822,176,14,59,143,159,806,42,158,653,735,24.12117378,20.92242863,16.64595178,18.7003243,21.47505471,0.827586207,0.846153846,1.022435897,17.41684462,5,15.94303241
SPARK-3490,2,2,0.5,1,1,0.666666667,0,1.99E-06,0,0,3,2,6,0.333333333,1,0.333333333,0,0,0,0,2,0.666666667,4,3,2.25,0,2,0,2,0,0,2,2,0,3,1,55,29.12688355,173,13,58,141,157,810,38,157,657,739,24.88707017,39.74117081,20.98618675,19.67758378,22.32885789,0.840909091,0.840909091,1,11.21173517,7,246.8012731
SPARK-3494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,22,29.12688355,172,14,58,140,156,812,39,158,658,741,24.87823142,39.78312114,21.10583582,19.71015412,22.326077,1,1,1,0.80148534,0,0.415717593
SPARK-3495,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,4,1,108,15.76490513,170,14,58,139,154,815,42,161,661,744,25.22680201,45.4824154,22.94063219,20.16339052,22.71820266,0.727272727,0.7,0.9625,81.53406105,3,20.82572917
SPARK-3496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,43,15.76490513,171,15,59,140,155,815,42,161,661,744,25.22680201,45.4824154,22.94063219,20.16339052,22.71820266,0.666666667,0.636363636,0.954545455,81.53406105,4,20.7974537
SPARK-3500,2,2,0.5,1,1,1,0.5,0.002441988,0,0.5,3,2,6,0.333333333,0,0,0,0,1,0.333333333,2,0.666666667,3,2,1.333333333,1,1,1,1,0,0,2,2,0,4,1,57,15.76490513,171,16,60,140,155,816,41,162,662,745,25.26818999,46.13492293,23.16321716,20.22205518,22.76690225,0.833333333,0.833333333,1,2.037113426,1,0.898472222
SPARK-3501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,173,28.14250259,172,17,61,141,156,816,41,162,662,745,25.26818999,46.13492293,23.16321716,20.22205518,22.76690225,0.666666667,0.666666667,1,8.410075231,3,7.725833333
SPARK-3506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,65,16.92208382,172,15,60,141,156,817,42,163,663,746,25.23777081,45.04637043,23.02366195,20.19218137,22.73694088,0,0,0,0,0,31.19041667
SPARK-3515,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,92,29.0550686,171,13,58,140,155,819,39,162,664,748,25.20169869,46.8999172,23.22798254,20.18757143,22.70413151,0.826086957,0.826086957,1,6.755424586,4,1.116701389
SPARK-3518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,51,28.14250259,169,11,55,138,153,822,41,161,667,751,25.11957894,44.53472815,23.37446831,20.10892068,22.62422508,0.769230769,0.769230769,1,13.05728646,6,2.605474537
SPARK-3519,1,1,1,1,1,0.5,0,2.98E-06,0,0,2,1,2,0.5,1,0.5,0,0,0,0,1,0.5,3,2,1.333333333,0,1,0,1,0,0,1,1,0,3,1,115,29.0550686,170,12,54,139,154,822,41,160,664,751,25.11957894,44.53472815,23.47486979,19.50441635,22.62422508,0.75,0.75,1,2.873564815,1,3.072349537
SPARK-3527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,16.92208382,169,9,51,138,153,824,34,148,663,753,25.06712197,47.13966163,24.64064768,19.50514166,22.57344974,0.7,0.7,1,7.747223876,3,1.440127315
SPARK-3531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,20,28.99686367,170,10,52,139,154,824,33,148,662,753,25.06712197,47.74360795,24.64064768,19.51669228,22.57344974,1,1,1,7.581701389,0,11.40700231
SPARK-3532,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,43,28.14250259,171,11,53,140,155,824,33,148,662,753,25.06712197,47.74360795,24.64064768,19.51669228,22.57344974,1,1,1,43.93234954,0,14.92695602
SPARK-3534,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,130,14.0532934,172,12,54,140,156,824,33,148,660,752,25.06712197,47.74360795,24.64064768,19.57223436,22.59761725,0.851351351,0.851351351,1,10.63903954,11,2.046678241
SPARK-3535,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,55,28.99686367,173,12,55,141,157,824,33,148,660,752,25.06712197,47.74360795,24.64064768,19.57223436,22.59761725,0,0,0,0,0,17.94966435
SPARK-3536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,93,28.99686367,174,13,56,142,158,824,33,147,660,752,25.06712197,47.74360795,24.65200294,19.57223436,22.59761725,0.84,0.84,1,10.63903954,12,7.886446759
SPARK-3539,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,2,1,198,27.93982777,174,13,56,142,158,825,32,146,661,751,25.03989574,49.01981554,24.73121663,19.54656604,22.55494759,0,0,0,0,0,163.0476505
SPARK-3543,2,2,0.5,1,1,1,0.5,0.002441988,0,0.5,3,2,6,0.333333333,0,0,0,0,1,0.333333333,2,0.666666667,3,2,1.333333333,1,1,1,1,0,0,2,2,0,4,1,104,15.18577619,174,14,57,142,158,826,32,144,662,752,25.05439878,49.91446289,23.85137563,19.57296006,22.57418224,0.813559322,0.818181818,1.005681818,20.55491657,11,10.98664352
SPARK-3546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,306,15.18577619,175,15,58,143,159,826,32,144,662,752,25.05439878,49.91446289,23.85137563,19.57296006,22.57418224,0.777777778,0.777777778,1,12.55958113,6,0.30744213
SPARK-3555,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,77,14.0532934,169,13,54,137,153,833,37,151,669,759,25.12485122,47.68585335,24.29579976,19.71803772,22.67437776,0.8,0.803571429,1.004464286,20.55491657,12,0.066944444
SPARK-3559,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,0,1,78,13.94733621,169,13,54,137,153,834,36,152,670,760,25.09480577,45.2723161,24.1363994,19.68870773,22.64463114,0.941176471,0.941176471,1,7.951022135,1,26.89203704
SPARK-3560,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,4,1,88,15.00352623,170,14,55,138,154,834,36,151,669,760,25.09480577,45.2723161,24.22146745,19.68333252,22.64463114,0.846153846,0.846153846,1,15.0784838,2,1.937233796
SPARK-3565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,132,27.93982777,171,15,56,139,155,834,32,149,669,760,25.09480577,50.23786386,24.46643752,19.68333252,22.64463114,1,1,1,0.784293981,0,0.859571759
SPARK-3567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,42,29.2160793,172,16,57,140,156,834,32,149,669,760,25.09480577,50.23786386,24.46643752,19.68333252,22.64463114,0.785714286,0.785714286,1,12.00266572,6,11.84328704
SPARK-3570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,127,29.2160793,171,16,55,139,155,836,31,148,669,762,25.06921858,51.88295102,24.6952002,19.7227301,22.62299001,0.75,0.75,1,21.9430697,3,188.1474653
SPARK-3571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,143,13.85785758,172,17,56,140,156,836,30,148,669,762,25.06921858,50.54002238,24.6952002,19.7227301,22.62299001,0.75862069,0.75862069,1,12.00266572,7,0.138032407
SPARK-3574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,74,29.2160793,173,17,57,141,157,836,30,147,669,762,25.06921858,50.54002238,24.58362253,19.7227301,22.62299001,0.692307692,0.692307692,1,21.9430697,4,3.113564815
SPARK-3575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,13.85785758,173,18,58,142,158,837,31,147,670,763,25.4840255,60.91817018,27.11501346,20.24890901,23.08123328,0.868421053,0.868421053,1,11.68238496,10,141.0353125
SPARK-3576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,9,29.2160793,174,19,59,143,159,837,31,147,670,763,25.4840255,60.91817018,27.11501346,20.24890901,23.08123328,0.803278689,0.807017544,1.004654493,20.13679469,12,7.318020833
SPARK-3577,2,0,0,0,1,1,1,0.999999253,0,0,3,2,6,0.333333333,0,0,0,0,0,0,2,0.666666667,3,2,1.333333333,2,0,2,0,0,0,2,2,0,2,1,56,30.62056993,175,20,60,144,160,837,31,147,670,763,25.4840255,60.91817018,27.11501346,20.24890901,23.08123328,0.642857143,0.642857143,1,21.9430697,5,1015.310394
SPARK-3578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,128,30.62056993,176,21,61,145,161,837,31,147,670,763,25.4840255,60.91817018,27.11501346,20.24890901,23.08123328,0.714285714,0.714285714,1,13.2022037,2,4.903506944
SPARK-3579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,82,29.2160793,176,21,61,145,161,838,32,148,671,764,25.45377968,59.01879087,26.93273656,20.21893751,23.05120292,0.790322581,0.793103448,1.003518649,20.13679469,13,0.733831019
SPARK-3582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,94,29.2160793,174,21,60,143,159,841,33,150,674,767,25.50978869,59.65993336,27.39585617,20.31212462,23.12201297,0,0,0,0,0,5.536967593
SPARK-3584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,94,29.2160793,175,22,61,144,160,841,32,150,674,767,25.50978869,43.28503689,27.39585617,20.31212462,23.12201297,0.766666667,0.766666667,1,11.4868121,7,7.607013889
SPARK-3592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,97,16.3503892,175,21,59,144,160,842,32,149,675,768,25.48036357,40.49810258,27.54491533,20.28311974,23.09286169,1,1,1,2.010034722,0,1.208819444
SPARK-3597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,339,29.15747385,175,19,59,144,160,843,27,149,676,769,25.45243577,31.02075274,27.43655932,20.25598085,23.06535112,0,0,0,0,1,16.61652778
SPARK-3598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,34,29.15747385,176,20,60,145,161,843,27,149,676,769,25.45243577,31.02075274,27.43655932,20.25598085,23.06535112,0.666666667,0.666666667,1,7.581701389,1,24.21306713
SPARK-3605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,16.30280556,177,19,61,146,162,843,26,142,676,768,25.45243577,32.19786948,25.22991597,20.25598085,22.92872943,0.857142857,0.857142857,1,13.98337963,2,0.179814815
SPARK-3606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,54,29.15747385,178,20,61,147,163,843,26,137,676,768,25.45243577,32.19786948,26.08282745,20.25598085,22.92872943,1,1,1,35.39733631,0,27.44365741
SPARK-3607,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,2,1,121,30.38986452,179,21,62,148,164,843,24,136,676,768,25.45243577,34.00883873,26.15645348,20.25598085,22.92872943,0.866666667,0.888888889,1.025641026,19.66746439,4,89.94799769
SPARK-3608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,26,16.13843103,180,22,63,149,165,843,24,136,676,768,25.45243577,34.00883873,26.15645348,20.25598085,22.92872943,1,1,1,7.900671296,0,0.422777778
SPARK-3609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,48,29.15747385,178,21,61,147,163,846,27,139,679,771,25.37295251,30.56765175,25.65749742,20.17990799,22.8513342,0.833333333,0.833333333,1,6.473488426,4,1.027303241
SPARK-3610,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,4,1,193,15.92205985,179,22,62,148,164,846,27,137,679,771,25.37295251,30.56765175,25.84460834,20.17990799,22.8513342,0,0,0,0,0,61.33939815
SPARK-3612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,395,29.15747385,180,23,63,148,165,846,24,136,679,771,25.37295251,34.0509973,25.56329997,20.17990799,22.8513342,0.925,0.9375,1.013513514,9.190718844,3,3.579247685
SPARK-3615,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,0,1,440,13.78218587,180,23,62,145,165,847,25,137,678,772,25.3434954,32.70586852,25.37979251,20.16380321,22.82228167,0.793650794,0.796610169,1.003728814,19.74873542,13,4.057106481
SPARK-3618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,35,29.04646139,179,22,61,144,164,849,27,139,680,774,25.28867075,30.43657707,25.04440606,20.11058742,22.76865932,0.857142857,0.857142857,1,11.68238496,11,43.9521875
SPARK-3627,2,0,0,0,1,1,1,0.999999253,0,0,3,2,6,0.333333333,0,0,0,0,0,0,2,0.666666667,3,2,1.333333333,2,0,1,0,0,0,2,1,0,4,1,44,15.69926431,179,23,61,144,164,850,27,139,678,775,25.27727568,30.97310142,24.98726436,20.06842794,22.75941313,0.838709677,0.857142857,1.021978022,19.66746439,5,15.7327662
SPARK-3628,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,85,13.78218587,180,24,62,145,165,850,27,139,678,775,25.27727568,30.97310142,24.98726436,20.06842794,22.75941313,0.886363636,1,1.128205128,45.28216732,5,184.7463194
SPARK-3632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,63,15.69926431,181,25,62,146,166,850,27,139,678,775,25.27727568,30.97310142,24.98726436,20.06842794,22.75941313,0.8125,0.827586207,1.018567639,19.66746439,6,184.5567708
SPARK-3633,3,3,0.333333333,1,1,0.75,0.5,9.86E-06,0,0.333333333,4,3,12,0.25,1,0.25,0,0,2,0.5,3,0.75,5,4,3.2,2,1,1,1,0,0,3,2,0,0,1,254,13.78218587,182,26,63,147,167,850,27,139,678,775,25.27727568,30.97310142,24.98726436,20.06842794,22.75941313,1,1,1,3.752824074,0,60.2609838
SPARK-3635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,68,15.68269053,183,27,64,148,168,850,26,137,678,775,25.27727568,31.93753161,25.24950916,20.06842794,22.75941313,0,0,0,0,0,7.720358796
SPARK-3638,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,156,29.04646139,184,26,65,149,169,850,26,137,677,775,25.27727568,31.93753161,25.24950916,20.09694479,22.75941313,0,0,0,0,0,9.604930556
SPARK-3639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,23,30.21552582,185,27,66,150,170,850,26,137,677,775,25.27727568,31.93753161,25.24950916,20.09694479,22.75941313,0,0,0,0,1,4.239386574
SPARK-3641,1,0,0,0,1,0.333333333,0.6,0.999996038,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,4,3,2.25,1,0,1,0,0,0,1,1,0,4,1,44,15.69926431,186,28,67,151,171,850,26,137,677,775,25.27727568,31.93753161,25.24950916,20.09694479,22.75941313,0.888888889,0.888888889,1,7.951022135,2,11.15185185
SPARK-3645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,14,15.69926431,187,29,68,152,172,850,26,137,675,775,25.27727568,31.93753161,25.24950916,20.152715,22.75941313,0.846153846,0.846153846,1,11.68238496,12,13.24138889
SPARK-3647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,111,15.69926431,187,30,69,152,172,851,27,138,676,776,25.37441833,34.75264789,25.84875671,20.28258624,22.86918923,0.875,0.875,1,35.39733631,1,0.994699074
SPARK-3649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,169,29.20780947,187,28,69,152,172,852,28,139,677,777,25.35039144,33.68660714,25.69807146,20.25986973,22.84606738,0.875,0.875,1,25.55145668,1,49.23644676
SPARK-3650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,151,15.69926431,188,29,70,153,173,852,28,139,677,777,25.35039144,33.68660714,25.69807146,20.25986973,22.84606738,0.666666667,0.666666667,1,17.94115741,1,517.1148611
SPARK-3654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,76,29.20780947,189,29,71,154,174,852,26,139,677,777,25.35039144,34.75385061,25.69807146,20.25986973,22.84606738,0.88,0.88,1,6.640905934,3,10.03636574
SPARK-3657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,147,13.78218587,190,29,72,155,175,852,26,139,675,777,25.35039144,34.75385061,25.69807146,20.31809403,22.84606738,0.787878788,0.8,1.015384615,19.66746439,7,35.14065972
SPARK-3659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,19,30.0223043,188,29,70,153,173,855,23,141,678,780,25.3064543,30.79673058,25.59725021,20.28495338,22.80753753,0,0,0,0,1,0.988009259
SPARK-3661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,46,15.49503424,186,28,68,151,171,858,25,144,681,783,25.2545752,29.57697824,25.28207899,20.24171143,22.76026356,0.822222222,0.822222222,1,11.21173517,8,37.05461806
SPARK-3676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,482,29.05615213,187,28,69,152,172,858,24,144,680,783,25.2545752,30.80656298,25.28207899,20.24520869,22.76026356,0.8,0.8,1,11.32075376,2,3.506145833
SPARK-3679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,50,15.49503424,188,28,69,151,173,858,23,144,679,783,25.2545752,30.98284622,25.28207899,20.26200506,22.76026356,1,1,1,1.909882813,0,0.063877315
SPARK-3680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,13,15.49503424,188,28,68,151,173,859,24,145,680,784,25.22632541,29.73306134,25.11453368,20.23366095,22.73249283,0.848101266,0.848101266,1,11.62572917,12,3.011689815
SPARK-3681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,46,29.05615213,188,27,67,151,173,860,24,144,681,785,25.19706675,29.65044464,25.08292591,20.20404306,22.70361561,1,1,1,1.704771091,0,2.923148148
SPARK-3685,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,85,29.05615213,188,24,67,151,173,861,23,145,682,786,25.17251395,14.92465831,24.93792026,20.1803672,22.67989231,0.804347826,0.804347826,1,11.21173517,9,1174.310949
SPARK-3686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,394,13.71067793,189,25,68,152,174,861,23,145,682,786,25.17251395,14.92465831,24.93792026,20.1803672,22.67989231,0.796875,0.8,1.003921569,19.44105642,13,1.214652778
SPARK-3688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,41,29.01214781,189,26,67,152,174,862,21,145,683,787,25.15180108,10.81524967,24.69853432,20.16153506,22.66037278,1,1,1,9.84837963,0,139.5639468
SPARK-3690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,69,29.78002271,189,26,65,152,174,863,22,146,684,788,25.14519487,11.20776726,24.66258982,20.16049574,22.65629951,0,0,0,0,0,0.297662037
SPARK-3695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,10,29.5600051,187,24,63,150,172,866,23,143,687,791,25.14221696,13.77202295,25.29998462,20.17850917,22.6624788,0.5,0.5,1,7.581701389,2,0.651435185
SPARK-3697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,645,29.5600051,187,24,62,150,172,867,24,137,685,792,25.11461884,13.24879919,25.89622398,19.82663875,22.63539821,0,0,0,0,0,84.68439815
SPARK-3698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,36,29.04145175,188,25,63,151,173,867,24,137,685,792,25.11461884,13.24879919,25.89622398,19.82663875,22.63539821,1,1,1,11.68386574,0,82.35162037
SPARK-3699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,34,29.16126106,187,24,62,150,172,869,26,137,686,794,25.06244575,12.41776932,25.57215058,19.80425173,22.58454182,0.75,0.75,1,5.207060185,1,1.551643519
