name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
WW-3121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,186,16.1949537,15,0,6,15,15,38,4,15,38,38,12.66022021,3.550480324,20.33382948,12.66022021,12.66022021,1,1,1,0.039508102,0,103.3586227
WW-3122,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,2,1,89,1.1730136,16,1,7,16,16,38,4,15,38,38,12.66022021,3.550480324,20.33382948,12.66022021,12.66022021,0,0,0,0,0,21.58728009
WW-3124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,150,18.3201466,17,2,7,17,17,38,4,15,38,38,12.66022021,3.550480324,20.33382948,12.66022021,12.66022021,1,1,1,4.422905093,0,0.003587963
WW-3128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,136,16.46770255,17,0,7,17,17,39,1,15,39,39,12.33569118,0.003587963,20.30953781,12.33569118,12.33569118,0,0,0,0,0,14.2205787
WW-3129,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,100,16.46770255,18,1,8,18,18,39,1,15,39,39,12.33569118,0.003587963,20.30953781,12.33569118,12.33569118,0,0,0,0,0,13.85390046
WW-3134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,92,16.46770255,19,2,9,19,19,39,0,8,39,39,12.33569118,0,4.59046875,12.33569118,12.33569118,0,0,0,0,0,1876.513113
WW-3135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,44,16.46770255,20,3,10,20,20,39,0,8,39,39,12.33569118,0,4.59046875,12.33569118,12.33569118,0,0,0,0,0,0.085590278
WW-3137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,50,15.68760196,20,2,10,20,20,40,1,9,40,40,12.02943866,0.085590278,4.089926698,12.02943866,12.02943866,0,0,0,0,0,6.91712963
WW-3138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,92,15.68760196,21,2,11,21,21,40,1,9,40,40,12.02943866,0.085590278,4.089926698,12.02943866,12.02943866,0,0,0,0,0,79.40733796
WW-3141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,77,15.68760196,22,3,10,22,22,40,1,6,40,40,12.02943866,0.085590278,2.381849923,12.02943866,12.02943866,0,0,0,0,0,203.5072454
WW-3142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,284,16.47615251,17,2,4,17,17,46,6,12,46,46,13.08054675,20.08793403,11.23489198,13.08054675,13.08054675,0,0,0,0,0,80.84726852
WW-3143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,234,16.47615251,18,2,5,18,18,46,6,12,46,46,13.08054675,20.08793403,11.23489198,13.08054675,13.08054675,0,0,0,0,0,1.373564815
WW-3144,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,2,1,36,3.441265432,19,3,6,19,19,46,6,12,46,46,13.08054675,20.08793403,11.23489198,13.08054675,13.08054675,0,0,0,0,0,1198.670532
WW-3150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,100,16.569864,18,2,6,18,18,48,8,12,48,48,13.27669536,19.51297888,13.13910976,13.27669536,13.27669536,0,0,0,0,0,0.088171296
WW-3154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,126,16.00152977,18,0,5,18,18,49,0,10,49,49,13.00754181,0,15.62775926,13.00754181,13.00754181,1,1,1,1.373564815,0,61.60927083
WW-3158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,183,16.00152977,19,1,6,19,19,49,0,10,49,49,13.00754181,0,15.62775926,13.00754181,13.00754181,0,0,0,0,0,57.82354167
WW-3161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,247,16.00152977,20,2,7,20,20,49,0,10,49,49,13.00754181,0,15.62775926,13.00754181,13.00754181,0,0,0,0,0,2314.910324
WW-3163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,887,16.00152977,21,3,8,21,21,49,0,10,49,49,13.00754181,0,15.62775926,13.00754181,13.00754181,0,0,0,0,0,0.082465278
WW-3164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,449,15.47089429,21,2,7,21,21,50,1,11,50,50,12.74904028,0.082465278,14.21455072,12.74904028,12.74904028,0,0,0,0,0,5.859143519
WW-3166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,186,3.2075,22,2,8,22,22,50,1,10,50,50,12.74904028,0.082465278,15.62744676,12.74904028,12.74904028,1,1,1,5.746967593,0,48.67166667
